VideoID,VideoLink,ChannelID,ChannelName,ChannelType,VideoTitle,Likes,Subscribers,Views,PublishTime,Duration,Comments
7INcRA4EAaE,https://www.youtube.com/watch?v=7INcRA4EAaE,UCy-pVBRPCSR0io-CSokIVTg,Ucare Việt,Personal,Đái tháo đường Type 1 ở trẻ em và những điều cần biết,0,280,13,2022-04-05T07:31:19Z,10M11S,0
n8QutvugOYc,https://www.youtube.com/watch?v=n8QutvugOYc,UCDYBoHKSJRywQ4kPytx3G-A,Sức Khỏe 1001,Personal,4 Món HẠI PHỔI Người Tiểu Đường Cực Nhanh Không Kém Thuốc Lá Làm TĂNG BIẾN CHỨNG GẤP 10 LẦN,41,103000,4346,2021-05-27T10:30:13Z,13M8S,1
UuXC4-nlGQ8,https://www.youtube.com/watch?v=UuXC4-nlGQ8,UCLK4Vcg5ToGNV77g4NdP8lA,SonSonBio,Personal,Tieu duong type 1,0,9,29,2017-05-06T04:20:10Z,6M10S,0
3steyn1QrBU,https://www.youtube.com/watch?v=3steyn1QrBU,UC3k_ymD13S189KF3m70QVpg,Bác sĩ Đinh Trung Hoà,Personal,Đái tháo đường type 2 nặng hơn đái tháo đường type 1? #nộitiết #bacsidinhtrunghoa #đáitháođường,4,451,158,2023-03-22T01:39:50Z,1M1S,0
qUDP4Z2U0_I,https://www.youtube.com/watch?v=qUDP4Z2U0_I,UCIBnAlhXefIlNzh6fJKGtEw,Bác sĩ Hội,Personal,SO SÁNH TIỂU ĐƯỜNG TYPE 1 VÀ TYPE 2 KHÁC NHAU Ở ĐIỂM NÀO,1,48700,113,2024-07-31T13:00:59Z,25S,0
ORyuOZkj4XY,https://www.youtube.com/watch?v=ORyuOZkj4XY,UCdOgI-Pi9ZAt-l6TUiquvxg,Success Together Cùng Nhau Thành Công,Personal,Tiểu Đường Type 2 là gì - Rối Loạn Insulin - Thừa Cân & Ít Vận Động,4,926,191,2019-04-28T01:59:37Z,3M38S,0
SGeyCvUI_no,https://www.youtube.com/watch?v=SGeyCvUI_no,UCjwiGB3uosuxZrsmOJ4VohA,Nghe và Ngẫm,Personal,Mật mã tiểu đường (Bs. Jason Fung) - Phần 1: Cơn đại dịch; phần 5: Vào trò của insulin,2,31,190,2023-05-01T15:32:25Z,20M7S,2
wUzXIHGPQKA,https://www.youtube.com/watch?v=wUzXIHGPQKA,UC2e5e92ZLtuGYsF9gK0Ka9g,Bệnh thường gặp & xử lý tại nhà - Bác sĩ kiệt,Personal,Thuốc mới trị tiểu đường type 2 (160 -300 mg/dl) | Bác sĩ Kiệt,0,17700,45,2025-07-12T11:46:46Z,4M42S,0
9I3RCpXEUnU,https://www.youtube.com/watch?v=9I3RCpXEUnU,UCDYBoHKSJRywQ4kPytx3G-A,Sức Khỏe 1001,Personal,Mẹo Vặt Cực Kỳ Đơn Giản Giúp Chữa Dứt Tiểu Đường Ngay Tại Nhà Không Cần Ăn Kiêng Ít Người Biết,159,103000,27245,2021-02-19T01:05:57Z,11M20S,8
XWn8dcR9C4g,https://www.youtube.com/watch?v=XWn8dcR9C4g,UCr4ZGJ_plIn_fp0ZD92JMog,Huong Ha,Personal,Tiểu đường tuyp 1 và tuyp 2,1,30,21,2019-10-06T14:19:44Z,3M40S,0
87KraDnF6yo,https://www.youtube.com/watch?v=87KraDnF6yo,UClirn2pomc9eL7G4dDVOCwA,TrinhToan#Forever#,Personal,Bệnh tiểu đường type 1_type 2,0,5,5,2021-08-04T03:11:38Z,2M13S,0
O2-SUKROT-E,https://www.youtube.com/watch?v=O2-SUKROT-E,UCyyBwmLwgobr9-CSU9JuX3w,THS BS PHAN ANH TUẤN OFFICIAL,Organization,NGUYÊN NHÂN GỐC RỄ | MẮC BỆNH TIỂU ĐƯỜNG HÃY XEM HẾT VIDEO NÀY | THS BS PHAN ANH TUẤN OFFICIAL,691,7070,58733,2022-06-05T12:00:20Z,8M1S,66
okaTHDM8nAA,https://www.youtube.com/watch?v=okaTHDM8nAA,UCnFJqFNN3iBesR4m6nQlY_g,haha lala,Personal,Đái tháo đường type 1 và type 2,0,3,9,2021-06-03T16:03:26Z,3M50S,0
oA7xPeR5hZo,https://www.youtube.com/watch?v=oA7xPeR5hZo,UCDYBoHKSJRywQ4kPytx3G-A,Sức Khỏe 1001,Personal,5 Dấu Hiệu Chứng Tỏ Bệnh Tiểu Đường Đang Ngày Càng Nặng Thêm Cực Kỳ Nguy Hiểm Phải Đi Khám Ngay,37,103000,3684,2021-11-01T02:00:09Z,12M53S,3
8CfvAK15PbE,https://www.youtube.com/watch?v=8CfvAK15PbE,UC0md8QJv8Tpa57xBDJUmsXQ,Trường Sinh Quyết,Personal,Thói quen ăn uống gây ra tiểu đường Type 2 như thế nào | Phần 1 - Trường Sinh Quyết | #Shorts,2,257,59,2023-06-29T12:00:05Z,1M,0
9yiSY7-g4RA,https://www.youtube.com/watch?v=9yiSY7-g4RA,UCyyBwmLwgobr9-CSU9JuX3w,THS BS PHAN ANH TUẤN OFFICIAL,Organization,NGUYÊN TẮC ĐIỀU TRỊ BỆNH TIỂU ĐƯỜNG | KHÔNG PHẢI AI CŨNG BIẾT | THS BS PHAN ANH TUẤN OFFICIAL,121,7070,5367,2022-06-07T12:00:10Z,5M44S,11
mizSZoafySY,https://www.youtube.com/watch?v=mizSZoafySY,UCpUgApSUTkO5D4ZewyKsozA,Diễm Thúy Dược Sĩ Gia Đình,Personal,Cách Đọc Chỉ Số Bệnh Tiểu Đường #diemthuyduocsigiadinh,30,102000,3060,2024-06-19T01:00:31Z,58S,0
Wv4HG1NOgbQ,https://www.youtube.com/watch?v=Wv4HG1NOgbQ,UCfEvsdxn6ayq5JQVtgOj-yg,Thiên Ma - Chunmani Việt Nam,Personal,Cùng bạn chữa bệnh:  Bệnh tiểu đường và những biến chứng nguy hiểm,0,36,26,2020-08-01T03:53:26Z,19M27S,0
nzmxW21ZA2w,https://www.youtube.com/watch?v=nzmxW21ZA2w,UCyFYZ2sztsGbHS_7E9wcXGw,GocTV,Personal,BỆNH TIỂU ĐƯỜNG (ĐÁI THÁO ĐƯỜNG) - NGUYÊN NHÂN - DẤU HIỆU - TRIỆU CHỨNG,6,3120,3260,2017-06-15T18:21:57Z,5M31S,2
OJG8DUMldew,https://www.youtube.com/watch?v=OJG8DUMldew,UCuYZsMc1cfATnIMaaHAy86Q,Medical Device,Personal,Hướng dẫn tự lắp đặt và sử dụng máy đo đường huyết tại nhà #tieuduong  #glucoblood #codupha,21,2090,3162,2024-06-18T13:09:10Z,1M,4
VZu9PPoqosU,https://www.youtube.com/watch?v=VZu9PPoqosU,UCM9I-aFPJof-u4g0YXMkDLA,Dược Liệu Pù Mát,Personal,"Mỗi ngày 3 túi lọc , không lo đường huyết tăng #tieuduong#ondinhduonghuyet #daythiacanhlato#thaoduoc",0,64,24,2025-03-05T03:47:28Z,22S,0
ZCc105EFHRc,https://www.youtube.com/watch?v=ZCc105EFHRc,UCDYBoHKSJRywQ4kPytx3G-A,Sức Khỏe 1001,Personal,Người Tiểu Đường Mà Uống Mật Ong Thì Nhất Định Phải Biết Điều Quan Trọng Này Kẻo Đường Huyết Tăng,24,103000,3437,2021-03-06T01:26:10Z,12M7S,3
aAJYXGubvHo,https://www.youtube.com/watch?v=aAJYXGubvHo,UCKEaz2zAUotAMW2MQ8T2_Zw,Tieuduong Asia,Personal,Diabetes là gì? Nguyên nhân gây ra bệnh tiểu đường?,3,243,181,2019-07-23T03:36:25Z,10M50S,0
fCsCp2-YBac,https://www.youtube.com/watch?v=fCsCp2-YBac,UCduFqe5XY0TNTSIlJTVnteA,Tạp chí Chống hàng giả và Gian lận thương mại,Personal,♦️Sữa thảo dược Diabet Care quảng cáo như thuốc chữa bệnh tiểu đường? | CHG 04/7/2022 HD,0,1230,491,2022-07-05T13:11:13Z,10M53S,2
SF8CmrRiv98,https://www.youtube.com/watch?v=SF8CmrRiv98,UC-HrsAwNy1PinPWiNnY7dSw,Dr Huyền Vũ,Personal,ADA2015 ( Phần 4) Điều trị Đái Tháo đường type 2,10,358,97,2019-04-08T02:54:22Z,2H20M13S,0
MUoHdnE0mhA,https://www.youtube.com/watch?v=MUoHdnE0mhA,UCDYBoHKSJRywQ4kPytx3G-A,Sức Khỏe 1001,Personal,Hé Lộ Bí Kíp Thần Kỳ Giúp Người Tiểu Đường Ổn Định Đường Huyết Hết Sạch Biến Chứng Không Cần Thuốc,18,103000,2322,2020-08-24T00:00:03Z,13M49S,0
WRXr3SE1fxY,https://www.youtube.com/watch?v=WRXr3SE1fxY,UCffZUHnxivKa83qrI2Oq8KQ,Sức Khỏe 24h TV,Personal,Bệnh Tiểu Đường Có Mấy Cấp Độ. Cấp Độ Tiểu Đường Nào Là Nguy Hiểm Nhất? #shorts #tintuc #suckhoe,9,41,443,2024-12-26T00:00:30Z,22S,0
TmJxqmwkCDM,https://www.youtube.com/watch?v=TmJxqmwkCDM,UCB4HZL7m4x-ghBIJWEfCg5Q,Dược Sĩ Bình,Personal,5 Dấu Hiệu Sớm Cảnh Báo Bệnh Tiểu Đường,58,14900,5555,2023-08-18T08:00:23Z,50S,2
-vWzkG9nNA0,https://www.youtube.com/watch?v=-vWzkG9nNA0,UCT3LrRGwg9n0RD9W9TsHgoQ,Doctor Gia Đình ,Personal,Tiểu Đường Sống Được Bao Lâu? 9 Dấu Hiệu Cảnh Báo Cực Nguy Hiểm!,2,367,115,2025-07-24T11:45:00Z,11M20S,0
EaPn7LTM8Ds,https://www.youtube.com/watch?v=EaPn7LTM8Ds,UCbXSHNop_NUvU-smlLoImng,Lương Y Nguyễn Thị Nghê - Chữa Bệnh Tiểu Đường,Personal,Tiểu đường tuyp 2| insulin,0,2820,6,2019-07-30T04:06:25Z,5M52S,0
cdYowLn3lS4,https://www.youtube.com/watch?v=cdYowLn3lS4,UCW_tsw7xK9mo_CgN1JtPtpw,BINTREE,Personal,Type 1 diabetes. cám ơn người tìm ra insulin #t1d #insulin #vietnam,0,0,29,2025-02-20T13:34:28Z,22S,0
3KdDrNpnGzM,https://www.youtube.com/watch?v=3KdDrNpnGzM,UCyRAeukwkfo2S1i7Rthq8vw,ĐÀO TẠO ĐẠI LÝ TĨNH SÁNG ĐƯỜNG,Personal,ĐIỀU TRỊ TIỂU ĐƯỜNG THẾ NÀO ? PHÒNG NGỪA CHẾ ĐỘ ĂN UỐNG LUYỆN TẬP RA LÀM SAO,1,49,10,2025-04-01T01:08:43Z,3M55S,0
N1Ok3-pf0i8,https://www.youtube.com/watch?v=N1Ok3-pf0i8,UCKZwpU-reVl-xZKtpfI2s6A,Hằng dinh dưỡng,Personal,Cách ăn trái cây tốt cho người bị tiểu đường I Hằng dinh dưỡng #shorts,6,807,554,2024-07-25T10:05:03Z,56S,1
nEoR8ZB8H78,https://www.youtube.com/watch?v=nEoR8ZB8H78,UC19io81SruR1b1i2vCdkD8Q,Sữa Tiểu Đường Gluzabet,Personal,Sữa Tiểu Đường Gluzabet Giá Dùng Thử Chỉ 20.000 Đồng Mỗi Ngày,1,259,1929,2023-04-12T09:00:24Z,2M42S,0
yOT8aq64xhc,https://www.youtube.com/watch?v=yOT8aq64xhc,UCNPaLBRnUd-arBFU3U_4n7Q,TUT Team,Personal,[Vietsub]Pharmacology  Diabetes Medication - Thuốc điều trị tiểu đường typ 2 (Dược lý),100,425,6289,2017-04-04T23:03:03Z,8M5S,0
-P2hLVkT7wE,https://www.youtube.com/watch?v=-P2hLVkT7wE,UCT3LrRGwg9n0RD9W9TsHgoQ,Doctor Gia Đình ,Personal,5 Sai Lầm Nguy Hiểm Khi Kiểm Soát Bệnh Tiểu Đường Type 2 – Rất Nhiều Người Mắc Phải!,0,367,73,2025-07-27T00:00:00Z,8M56S,0
VeW94wEi1jQ,https://www.youtube.com/watch?v=VeW94wEi1jQ,UCQJiDpjk6Gh5eBmUwJPZnhA,Lan Thích Cơm Nhà,Personal,Kiểm soát đường huyết cho người tiểu đường type 2 ngay tại nhà #tieuduong #giammo #lanthichcomnha,11,64,452,2024-06-12T13:50:34Z,1M1S,0
jYVFzCBvrjA,https://www.youtube.com/watch?v=jYVFzCBvrjA,UCNBIB9h_j_eYcEObnf-YxXw,Bác Sĩ Đông Official,Organization,Bệnh tiểu đường có thể chữa khỏi hoàn toàn được không? | Strong Life,24,401,6632,2023-08-17T13:00:41Z,1M25S,4
6xapjED4c7E,https://www.youtube.com/watch?v=6xapjED4c7E,UCsCWkamXT2YXKGXSy1YACmg,TDN - Sống sung sức,Personal,Những thực phẩm người bị tiểu đường cần tuyệt đối không nên ăn,1,1820,203,2017-12-02T03:24:51Z,1M47S,0
YISciKluxT0,https://www.youtube.com/watch?v=YISciKluxT0,UCSLmSJsdp_we7C2vhPb631w,Pham Xuan Thanh,Personal,Tôi tiểu đường type mấy? Type 2 ư?,2,11,95,2023-12-11T14:43:25Z,4M5S,0
V6w2h-Txn4c,https://www.youtube.com/watch?v=V6w2h-Txn4c,UCvlfQW5d8rlUZS95B6JRsFQ,SỨC KHỎE & SẮC ĐẸP,Personal,Bệnh Tiểu Đường Type 1_P1 Ngọc Thành_Sức Khỏe Vàng Hongcanhct,0,787,6,2022-09-15T08:02:11Z,10M29S,0
DJaGEbUmv68,https://www.youtube.com/watch?v=DJaGEbUmv68,UCBEUfM-0rVkyu-jZS4OFXtQ,Dược Sĩ Thủy,Personal,Ăn nhiều đường có bị tiểu đường | Dược sĩ Thuỷ,5,1080,362,2025-01-07T08:55:56Z,1M12S,0
79VoHY7yXew,https://www.youtube.com/watch?v=79VoHY7yXew,UCL51b4ZdR4r-3M6a2Buc89Q,Châu Long Nguyễn,Personal,10 dấu hiệu quan trọng nhận biết bệnh tiểu đường Đái tháo đường 1,0,14,10,2019-10-15T07:24:15Z,3M55S,0
bRBkYbW5Ef8,https://www.youtube.com/watch?v=bRBkYbW5Ef8,UCXsMHeMQ_gMZ-NuagfjZwdw,Tuổi Vàng Khỏe Mạnh,Personal,Bệnh Tiểu Đường Type 2 - 5 Sai Lầm Khiến Bạn Không Thể Kiểm Soát Đường Huyết,0,267,17,2025-07-28T23:24:52Z,17M5S,0
7Unv0UM5LA0,https://www.youtube.com/watch?v=7Unv0UM5LA0,UC89UtcEpWLqm3fMFZfKBaOg,KÊNH Y KHOA,Personal,ADA 2015 Đái tháo đường  Video 3   Điều trị Đái tháo đường type 1,0,1140,97,2015-09-01T16:59:00Z,1H41M43S,0
a_MPdfeK5kg,https://www.youtube.com/watch?v=a_MPdfeK5kg,UCQc60Zz4uVfdht-OrmqxFFg,Bài giảng y khoa,Personal,Đái tháo đường type 1 - Nhi,2,4170,114,2025-05-13T14:10:41Z,34M31S,0
mfvt5PIbRtQ,https://www.youtube.com/watch?v=mfvt5PIbRtQ,UCt8EPOlINmtNsnT_5wl8q2A,Near Ka,Personal,Những dấu hiệu cho thấy bạn sắp bị tiểu đường,0,96,18,2022-09-26T23:15:01Z,7M47S,0
XWOI0N2sDA8,https://www.youtube.com/watch?v=XWOI0N2sDA8,UClc30r_zsbxJ71ag5La8jIw,Thảo Dược Số 1- Nam Dược Nguyễn Thi,Personal,Nguy cơ tiểu đường type 2 tuổi trung niên,0,153000,323,2025-02-26T07:42:49Z,1M2S,0
j1_oRrp2mLk,https://www.youtube.com/watch?v=j1_oRrp2mLk,UCcn8NzcLtUKouT8qA6MeFIA,Sức khỏe 24h,Personal,Ích Tâm Đường - Sản Phẩm Hỗ Trợ Bệnh Nhân Tiểu Đường,9,91,2195,2020-11-23T16:07:07Z,5M52S,1
ubBm_ZLFt4A,https://www.youtube.com/watch?v=ubBm_ZLFt4A,UCyyBwmLwgobr9-CSU9JuX3w,THS BS PHAN ANH TUẤN OFFICIAL,Organization,2 NGÀY KHÁM PHÁ BÍ MẬT CHIA TAY BỆNH TIỂU ĐƯỜNG | NGÀY 1,94,7070,1955,2022-08-04T12:00:11Z,1H15M55S,26
mG7Hvcp5BuE,https://www.youtube.com/watch?v=mG7Hvcp5BuE,UCefsUn422ab6hsKo_a_xA_A,Thiết Bị Y Tế 3TMart,Personal,9 Loại Quả Độc Dược Với Người Tiểu Đường,69,26700,35771,2025-08-05T03:00:53Z,15S,0
seowYAhZ6h4,https://www.youtube.com/watch?v=seowYAhZ6h4,UCpSlZmLDqBXRhw_vlYDzBFw,Sức Khỏe Chất Lượng Cao,Personal,Phòng biến chứng của bệnh nhân tiểu đường - Tư vấn PGS Tiến sĩ Trần Đình Ngạn,0,48100,28,2017-07-16T12:00:04Z,52M,0
Bgtfw1bRzyI,https://www.youtube.com/watch?v=Bgtfw1bRzyI,UCRkNGGct723X4O6JBJFGMJA,Uyen.CareforVN,Personal,TÌM HIỂU VỀ ĐÁI THÁO ĐƯỜNG TYPE 1 & TYPE 2 có ví dụ minh hoạ. Nguyên nhân và chăm sóc ĐTĐ,3,79,57,2024-04-12T14:53:38Z,23M54S,0
oVZP16Vye6k,https://www.youtube.com/watch?v=oVZP16Vye6k,UCfXmQ-x2FmedAq3R5z_GqcQ,GIẢI PHÁP TẾ BÀO GỐC,Personal,Bệnh tiểu đường là gì - Bệnh đái tháo đường là gì?,45,176,1827,2020-07-19T07:52:13Z,8M4S,0
JtL21UsSqTk,https://www.youtube.com/watch?v=JtL21UsSqTk,UCPKPQ6dK51cFE8YDwaqruDA,Bác Sĩ Trần Khôi Nguyên,Personal,Tại sao đái tháo đường type 1 chỉ điều trị  bằng insulin ngoại sinh? #health #healthy #daithaoduong,3,100000,70,2024-09-04T10:21:40Z,59S,0
2iuKyz8IU0c,https://www.youtube.com/watch?v=2iuKyz8IU0c,UCrPJqxHt52lgl11bfkKZqhw,Nguyễn Minh Thảo Official,Organization,2 Cách Ăn Uống Đẩy Lùi Tiểu Đường Type 2 Tận Gốc,289,965,16389,2025-07-29T02:03:01Z,8M18S,42
ywuM1kVCcIg,https://www.youtube.com/watch?v=ywuM1kVCcIg,UCah_-jpzb3pwO0r1CRTqYTQ,Bác Sĩ Huyền ,Personal,Lời Khuyên Từ Chuyên Gia Về Bệnh Lý Tiểu Đường | Bác Sĩ Huyền,3,4450,95,2023-10-02T13:00:07Z,7M25S,1
mhswPwagS_0,https://www.youtube.com/watch?v=mhswPwagS_0,UCEPnt1d15Y0vAyRuqu5ZwUw,Viên Sủi Tiểu Đường DIABET,Personal,Cô Hồng Review Sản Phẩm | Viên Sủi Tiểu Đường DIABET,0,17,71,2020-07-16T10:11:10Z,2M5S,0
rg1d88In6_w,https://www.youtube.com/watch?v=rg1d88In6_w,UC-Wm15KMrBR1d3x3sVwkV6A,Mirae Bio Medicine,Personal,Điều Trị Bệnh Tiểu Đường Type I & Type II bằng Tế Bào Gốc Tự Thân,6,636,296,2023-12-28T10:10:03Z,4M10S,0
Cv3wZPF_jWs,https://www.youtube.com/watch?v=Cv3wZPF_jWs,UCotLHXZ2DPH30VigGbqQg8Q,Bí Quyết Sống Khỏe Trẻ,Personal,10 Dấu Hiệu Cảnh Báo Bạn Bị Tiểu Đường Giai Đoạn Sớm,0,7050,111,2024-12-07T10:00:22Z,5M47S,0
Ec2kmpIKOXQ,https://www.youtube.com/watch?v=Ec2kmpIKOXQ,UC3oMkkoEIlqApvASEmZdmOg,Review Đánh Giá,Personal,Lễ Kí Kết Sản Phẩm   Viên Sủi Tiểu Đường DIABET,0,17,32,2020-08-03T09:01:41Z,3M8S,0
v_drBxbeVJA,https://www.youtube.com/watch?v=v_drBxbeVJA,UCEPnt1d15Y0vAyRuqu5ZwUw,Viên Sủi Tiểu Đường DIABET,Personal,Chú Nguyễn Sử Review Sản Phẩm | Viên Sủi Tiểu Đường DIABET,0,17,52,2020-07-16T10:20:28Z,3M55S,0
3MZ5_XXRQp0,https://www.youtube.com/watch?v=3MZ5_XXRQp0,UCyyBwmLwgobr9-CSU9JuX3w,THS BS PHAN ANH TUẤN OFFICIAL,Organization,THỰC PHẨM DÀNH CHO NGƯỜI TIỂU ĐƯỜNG | NÊN ĂN VÀ KHÔNG NÊN ĂN GÌ | THS BS PHAN ANH TUẤN OFFICIAL,182,7070,8795,2022-06-08T12:00:02Z,11M28S,22
ZvZo6uuGm00,https://www.youtube.com/watch?v=ZvZo6uuGm00,UCEPnt1d15Y0vAyRuqu5ZwUw,Viên Sủi Tiểu Đường DIABET,Personal,NSƯT Phú Đôn Review Sản Phẩm | Viên Sủi Tiểu Đường DIABET,0,17,96,2020-07-16T10:31:04Z,3M20S,0
GLt4R8-rIZw,https://www.youtube.com/watch?v=GLt4R8-rIZw,UCEPnt1d15Y0vAyRuqu5ZwUw,Viên Sủi Tiểu Đường DIABET,Personal,NSND Nguyễn Hải Review Sản Phẩm | Viên Sủi Tiểu Đường DIABET,0,17,91,2020-07-16T10:29:16Z,2M55S,0
ts1qp7N3DVo,https://www.youtube.com/watch?v=ts1qp7N3DVo,UCvB-lE4-J8XPt6Cp4jXG1hg,Liva Herbal,Personal,Có những loại tiểu đường nào? [-LIVAHERBAL-],0,696,11,2016-06-15T16:48:09Z,51S,0
kv8Bc_XCODE,https://www.youtube.com/watch?v=kv8Bc_XCODE,UC5Hx1768D-IpBAQE7LAId9g,CLB100 - Lối sống thuận tự nhiên,Personal,Lesson #109: Tiểu đường tùy thuộc Insuline và không tùy  thuộc Insuline - 21/07/2022 | CLB100,366,84700,14621,2022-07-21T10:22:59Z,1H14M26S,68
wA1rTyDoV3U,https://www.youtube.com/watch?v=wA1rTyDoV3U,UCEPnt1d15Y0vAyRuqu5ZwUw,Viên Sủi Tiểu Đường DIABET,Personal,Khách Hàng Review Sản Phẩm | Viên Sủi Tiểu Đường DIABET,0,17,59,2020-07-16T10:26:25Z,3M7S,0
v0HQj5a4UGA,https://www.youtube.com/watch?v=v0HQj5a4UGA,UCxbnCPKG_zuXSgsFd3ZU_iQ,Alo BacSi,Personal,Cách trị bệnh Tiểu Đường bằng Mướp Đắng Hiệu Quả Bất Ngờ tại nhà,2,9280,258,2020-04-11T11:00:11Z,7M6S,0
Ojdldalgafw,https://www.youtube.com/watch?v=Ojdldalgafw,UCM9I-aFPJof-u4g0YXMkDLA,Dược Liệu Pù Mát,Personal,"Dây thìa canh lá to Dược liệu Pù Mát hỗ trợ  ổn định đường huyết, ngăn ngừa biến chứng #daythiacanh",5,64,1888,2025-06-06T05:30:16Z,33S,0
fU-cIewhabo,https://www.youtube.com/watch?v=fU-cIewhabo,UCX9Mh_MO9dGGSU8QXGlKtIQ,Sức Khỏe 4K,Personal,Biến chứng của bệnh tiểu đường ! https://byvn.net/Uzwd,4,32,1421,2025-08-11T04:24:11Z,39S,0
PUolmCSBD1A,https://www.youtube.com/watch?v=PUolmCSBD1A,UC4YqE5uXQm9CaUOZ6PRKN8A,Food Logic Offical,Personal,Bác sỹ bật mí 6 cách ăn đúng giúp xoá sổ tiểu đường tuýp 2.,3,192,66,2025-08-06T10:00:48Z,6M29S,1
kGRX2Djj4go,https://www.youtube.com/watch?v=kGRX2Djj4go,UCffZUHnxivKa83qrI2Oq8KQ,Sức Khỏe 24h TV,Personal,Tiểu Đường Di Truyền: Gen Chiếm Bao Nhiêu % Nguy Cơ Mắc Tiểu Đường #shorts #tintuc #suckhoe,3,41,421,2024-12-27T00:00:34Z,1M2S,0
76CR3TDAWvs,https://www.youtube.com/watch?v=76CR3TDAWvs,UCyyBwmLwgobr9-CSU9JuX3w,THS BS PHAN ANH TUẤN OFFICIAL,Organization,GIẢI PHÁP CHIA TAY TIỂU ĐƯỜNG | MẮC BỆNH TIỂU ĐƯỜNG HÃY XEM HẾT VIDEO| THS BS PHAN ANH TUẤN OFFICIAL,232,7070,12235,2022-06-04T12:00:04Z,5M9S,26
YxlK9J99X3E,https://www.youtube.com/watch?v=YxlK9J99X3E,UCSbI2mPWnoAeElYtMSRX0Ow,Dược Sĩ Gia Đình,Personal,"Hạ Đường Huyết Ở Người Tiểu Đường: Cách Xử Lý Nhanh, Nguyên Tắc 15-15 Cực Kỳ Quan Trọng!",4,230,75,2025-02-28T09:00:30Z,7M16S,1
Z206Qa0Oeoo,https://www.youtube.com/watch?v=Z206Qa0Oeoo,UCmtnBqW6im8VVVQYHRp7ZmQ,You're a professional nurse - Makes a difference,Personal,Kiến thức ĐTĐ típ 1 Understanding Type 1 Diabetes,0,629,4,2019-05-22T08:11:32Z,3M5S,0
iHMq4M5A7IA,https://www.youtube.com/watch?v=iHMq4M5A7IA,UC_sGhp3lEXS9dZ_Z5_q-zzw,Vân Dược Sĩ,Personal,"Glucophage XR, điều trị tiểu đường tuýp 2 |Thuốc Tây TV",7,1190,1044,2023-11-26T05:53:02Z,1M54S,2
YoyK7nUb0t4,https://www.youtube.com/watch?v=YoyK7nUb0t4,UCkpPsn-FMzwuqSYTM12w0cw,Sàn Thuốc,Personal,CoMiaryl 2mg/500mg - Thuốc điều trị đái tháo đường type 2,8,5020,1354,2023-11-15T04:31:25Z,5M15S,0
MrlAyh4XBXE,https://www.youtube.com/watch?v=MrlAyh4XBXE,UC-c1TX2LiWJmhm6duI5Rd-w,BÁC SĨ TRẦN MINH OFFICIAL,Organization,5 Dấu hiệu nhận biết sớm Đái Tháo Đường Bạn nên biết | Bác Sĩ Trần Minh,62,261000,765,2025-06-26T12:30:06Z,1M17S,4
rYZ-DVSCek4,https://www.youtube.com/watch?v=rYZ-DVSCek4,UC57tsCbQEBhHh7InFM5vDyA,Mai Linh Lê Thục,Personal,BEPHARIN - NGĂN NGỪA BIẾN CHỨNG KHÔNG LO TIỂU ĐƯỜNG,1,11,8,2021-04-06T08:36:43Z,6M3S,0
YcsUtuzUbZA,https://www.youtube.com/watch?v=YcsUtuzUbZA,UCffZUHnxivKa83qrI2Oq8KQ,Sức Khỏe 24h TV,Personal,"Nguy Cơ Tiểu Đường Do Môi Trường: Lạnh, Virus... Tăng Nguy Cơ Bị Tiểu Đường #shorts #tintuc #suckhoe",0,41,3,2024-12-26T11:00:41Z,19S,0
OlfwtDuj2F4,https://www.youtube.com/watch?v=OlfwtDuj2F4,UCpSlZmLDqBXRhw_vlYDzBFw,Sức Khỏe Chất Lượng Cao,Personal,Thời gian biến chứng và ngăn ngừa biến chứng bệnh tiểu đường - BS Lâm Đình Phúc,4,48100,1728,2017-10-27T14:00:04Z,58M15S,0
P3_5HYLopa4,https://www.youtube.com/watch?v=P3_5HYLopa4,UCQJiDpjk6Gh5eBmUwJPZnhA,Lan Thích Cơm Nhà,Personal,"1 phút trước ăn giúp giảm mỡ, kiểm soát tiểu đường type 2 #giammo #tieuduongtype2 #lanthichcomnha",0,64,1,2024-11-15T14:07:18Z,1M1S,0
2YpXCTbnkJc,https://www.youtube.com/watch?v=2YpXCTbnkJc,UCh4APcDz4HjbiAKCjRqIf4Q,Juliet Store NL,Personal,🔴[CHÍNH HÃNG] INSUNA GLUCOACTIVE ĐẬP TAN NỖI LO TIỂU ĐƯỜNG ỔN ĐỊNH ĐƯỜNG HUYẾT PHÒNG NGỪA ĐỘT QUỴ,1,1200,54,2022-10-09T07:31:12Z,1M18S,1
Y4BmDPAMT0w,https://www.youtube.com/watch?v=Y4BmDPAMT0w,UCbLKvMRsjidO5jh_J7oYzvw,Xe Điện 365 ,Personal,Người Tiểu Đường Nhận Tin Cực Vui Từ Các Nhà Khoa Học - Ổn Định Đường Huyết Khỏi Lo Biến Chứng,7,28700,1011,2020-07-20T01:44:12Z,8M19S,0
SfmaNo91oc4,https://www.youtube.com/watch?v=SfmaNo91oc4,UCHKHZd6XUxkh-YMQCgo7QhQ,HANNA,Personal,NỘI KHOA H14 Nắm vững đái tháo đường type 2 – từ triệu chứng đến điều trị,0,8,0,2025-07-22T06:02:09Z,2M47S,0
