VideoID	VideoLink	ChannelID	ChannelName	ChannelType	VideoTitle	Likes	Subscribers	Views	PublishTime	Duration	Comments	Type
h009xVlhGg0	https://www.youtube.com/watch?v=h009xVlhGg0	UCrtrffX1CQOKFE6fCB-LrWQ	Dr Phan Quang	Personal	12 TH?C U?NG GIÚP H? ???NG HUY?T T? NHIÊN T?I NHÀ [Phan Quang Podcast Esp.32]	14	55800	396	2025-08-12T01:00:44Z	33M3S	1	2
Ylr-4KP3oEU	https://www.youtube.com/watch?v=Ylr-4KP3oEU	UCsFWjI4_qYoZ8yMZetaMxNA	L??ng Y V? Quang Kh?i	Personal	"Ng??i Ti?u ???ng, ??ng Bao Gi? ?n 7 Món Này Vào Bu?i Tr?a – C?nh Báo Ngay!"	2	4180	132	2025-08-11T07:15:06Z	36M23S	1	2
mG7Hvcp5BuE	https://www.youtube.com/watch?v=mG7Hvcp5BuE	UCefsUn422ab6hsKo_a_xA_A	Thi?t B? Y T? 3TMart	Personal	9 Lo?i Qu? ??c D??c V?i Ng??i Ti?u ???ng	69	26700	35771	2025-08-05T03:00:53Z	15S	0	2
St3Jj5WDDyA	https://www.youtube.com/watch?v=St3Jj5WDDyA	UCidBL4n-BY7k0oQEzuChOxg	Ngô Thành Trung	Personal	???ng huy?t cao – chuy?n không còn c?a riêng ai	1	6	296	2025-07-22T14:45:17Z	1M4S	0	2
EbfvIu4NuII	https://www.youtube.com/watch?v=EbfvIu4NuII	UCAZ7VCF4WQzk_cCni8s0lHw	S?ng Kh?e Tâm An 	Personal	C?nh Báo: 4 Món ?n Bu?i Sáng Khi?n ???ng Huy?t T?ng V?t – Ng??i Cao Tu?i C?n Tránh	0	1530	8	2025-08-09T10:30:18Z	6M2S	0	2
FzgzldZkZL4	https://www.youtube.com/watch?v=FzgzldZkZL4	UC9zUDffZuTqM0UGhSGjQDfA	S?c Kh?e Khi V? Già	Personal	Ng??i ti?u ???ng : 5 Lo?i Gia V? Trong B?p Giúp Hút S?ch ???ng Trong Máu - T?ng ?? nh?y insulin	262	12300	17573	2025-08-11T02:00:11Z	20M29S	19	2
c2DfPRb7vXo	https://www.youtube.com/watch?v=c2DfPRb7vXo	UCoqA9gHM164me0_3OCZ_euQ	Kh?e M?i Ngày Tu?i 60	Personal	6 M?o ?n U?ng ?ánh B?i Ti?u ???ng Tuýp 2 – Không C?n Kiêng C?m Hay ???ng	702	16900	36269	2025-08-04T11:18:11Z	20M17S	64	2
uPTX-wQrJ9A	https://www.youtube.com/watch?v=uPTX-wQrJ9A	UCEGWUv-1l_DZX7bxYf1C9tA	Góc Nhìn Tu?i Vàng	Personal	???ng Huy?t Cao S? Lùi Xa Ch? V?i 3 Lo?i Qu? Này – Nhi?u Ng??i Không Ng? T?i!	30	10600	1806	2025-07-24T03:30:42Z	15M29S	2	2
s6YtjrjpScA	https://www.youtube.com/watch?v=s6YtjrjpScA	UClNSsJfKjlv4Pf3jW0TOkEw	Máy ?o huy?t áp - Máy ?o huy?t áp ?i?n t?	Personal	Máy ?o ???ng huy?t - Máy ?o ti?u ???ng - Máy ?o ?ái tháo ???ng  - S? d?ng máy ?o ???ng huy?t t?i nhà	210	10500	17513	2021-11-10T01:20:35Z	20M20S	67	2
j5P0ITT4pL0	https://www.youtube.com/watch?v=j5P0ITT4pL0	UCufmS96okVcbmOrF8CacCKg	Bác s? Hoa	Personal	5 ca?ch giu?p THA??N khoe? ho?n mo??i nga?y tu?? bu??a a?n cu?a ngu?o??i NHA??T#bacsihoa#shortvideo	276	29500	6643	2025-08-12T04:00:58Z	1M58S	14	2
49-pKW1oovY	https://www.youtube.com/watch?v=49-pKW1oovY	UCreOW7bVNrua4UzyIpK4ovA	TUELINH VN	Personal	"M? MÁU CAO, ???NG HUY?T T?NG. ??NG ?? ""NG?M NG?M"" MÀ SINH CHUY?N#momaucao#tieuduong#diatema"	0	11	2	2025-08-11T02:47:20Z	1M26S	0	2
twY-9B39RVs	https://www.youtube.com/watch?v=twY-9B39RVs	UCB-WykNPJRObP3c3beiBv2Q	60 70 80 s?ng kh?e	Personal	TOP 3 LO?I ??U GIÀU CH?T X? GIÚP ?N ??NH ???NG HUY?T - S?C KH?E NG??I CAO TU?I	23	42500	776	2025-08-12T00:41:02Z	43M59S	0	2
UMJZTgH7XBY	https://www.youtube.com/watch?v=UMJZTgH7XBY	UCZLFJ2m4mOpSBJn4IG0UztA	L?ng Nghe Cu?c S?ng 	Personal	"Gi?m m? b?ng, h? ???ng huy?t không t?n ti?n v?i cách n?u c?m ít calo: “Cho 1 mu?ng khi n?u tu?i già"	2167	83900	103334	2025-05-29T02:00:25Z	20M56S	116	2
rR-EYlsUlts	https://www.youtube.com/watch?v=rR-EYlsUlts	UCO-ew2jukUacGscjB7fg4BQ	Bác S? C?a Tu?i Già	Personal	"Ng??i Cao Tu?i: 9 Lo?i S?a Giàu Protein Và Canxi G?p 80 L?n H?i S?n – Giúp Ng?a Tay Tê, Chân Y?u!"	400	18500	17885	2025-08-12T11:01:39Z	35M50S	15	2
Gt8xGMQnorE	https://www.youtube.com/watch?v=Gt8xGMQnorE	UCo_cChwxD08WblQFEqJwi6g	S?NG KHO? RADIO 365	Personal	Gi?m ???ng Huy?t T? Nhiên: 7 Th?c Ph?m “Vàng” Cho Ng??i Ti?u ???ng	7	4540	191	2025-07-19T03:00:47Z	25M17S	3	2
UdUzXpKHzo4	https://www.youtube.com/watch?v=UdUzXpKHzo4	UCo_cChwxD08WblQFEqJwi6g	S?NG KHO? RADIO 365	Personal	"Gi?m m? b?ng,?n ??nh ???ng huy?t không t?n ti?n v?i cách n?u c?m ít calo: “Cho 1 mu?ng khi n?u""!"	39	4540	2520	2025-08-08T10:50:25Z	19M5S	4	2
XHi1NzzLFFI	https://www.youtube.com/watch?v=XHi1NzzLFFI	UCMeyp4i8uwvtVm9ad_kFTtg	S?c Kh?e Vàng 68	Personal	Bí Quy?t Gi? Gìn S?c Kh?e Toàn Di?n | S?c kh?e vàng #Ch?mSócS?cKh?e #B?oV?S?cKh?e #S?ngKh?eM?iNgày	107	39300	37913	2025-08-11T05:00:37Z	9S	1	2
OPilG1VTlNM	https://www.youtube.com/watch?v=OPilG1VTlNM	UCwRXS3mgmoEYkFXxOYcMdFg	Radio 247	Personal	BÍ M?T 7 Lo?i Trái Cây H? ???ng Huy?t Bác S? M?i Ti?t L?	20	129000	2430	2025-08-10T06:00:28Z	21M51S	3	2
3f75nhOlWx0	https://www.youtube.com/watch?v=3f75nhOlWx0	UCmHWb94bi1kE3HejRRfmHLg	Hi Phim	Personal	Anh Chàng Giao Hàng ?i L?c ???ng Nào Ng? ???c Cao Nhân Bí ?n S?p Qua ??i Truy?n L?i Toàn B? Tu Vi	258	975000	29851	2025-08-11T10:08:00Z	1H40M32S	9	2
uLdd0_jtOWk	https://www.youtube.com/watch?v=uLdd0_jtOWk	UCsuR30z1rzuX3pEu22sDMqA	Vua Phim	Personal	"Tên ?n Mày S?p Ch?t ?ói, ???c Ông Lão Chi?n Th?n Nh?t Lên Núi D?y Võ 5 N?m Tr? V? Báo Thù Di?t Môn"	839	2070000	193559	2025-08-04T07:48:52Z	1H41M50S	19	2
wjieyVGmwh4	https://www.youtube.com/watch?v=wjieyVGmwh4	UCMeyp4i8uwvtVm9ad_kFTtg	S?c Kh?e Vàng 68	Personal	Bí Quy?t Gi? Gìn S?c Kh?e Toàn Di?n | S?c kh?e vàng #Ch?mSócS?cKh?e #B?oV?S?cKh?e #S?ngKh?eM?iNgày	52	39300	15761	2025-08-12T03:01:08Z	9S	1	2
0O7SqmvMOmw	https://www.youtube.com/watch?v=0O7SqmvMOmw	UCZRUrG90OcM54Sl-gkHdpFQ	Bác S? Ti?u ???ng	Personal	"Ng??i TI?U ???NG C? ?n 5 MÓN Này THAY C?M ???NG HUY?T T? Gi?m, Không Lo Bi?n Ch?ng TI?U ???NG!"	239	16300	9055	2025-08-08T11:30:03Z	28M3S	49	2
9Pa416n5bi8	https://www.youtube.com/watch?v=9Pa416n5bi8	UCoqA9gHM164me0_3OCZ_euQ	Kh?e M?i Ngày Tu?i 60	Personal	Ng??i Ti?u ???ng: 5 Th? Ph?m Khi?n ???ng Huy?t T?ng V?t - Nguy C? Gây Bi?n Ch?ng Cao!	7	16900	466	2025-08-13T04:08:15Z	35M	3	2
oMRzQfUCwss	https://www.youtube.com/watch?v=oMRzQfUCwss	UCTGBpkQFCo0ixkj3EGFUVYg	OneTV	Personal	Nhóc ?n Mày C? Nhà B? Di?t Bò L?ch ?n Xin ???c Chi?n Th?n Nh?t Lên Núi D?y Võ Thành Chi?n Th?n	722	3640000	195259	2025-08-06T13:01:42Z	1H46M51S	25	2
1QD2gFDv1Wc	https://www.youtube.com/watch?v=1QD2gFDv1Wc	UCoJTS39hzuPGkV59q-bK2ZQ	Vui Kho? Tu?i Già	Personal	M? Máu Cao: K? Gi?t Ng??i Th?m L?ng – 90% Ng??i Trên 40 Tu?i Không H? Bi?t.	1	0	85	2025-08-11T10:56:47Z	14M8S	0	2
lQY3AVebUBI	https://www.youtube.com/watch?v=lQY3AVebUBI	UCAZ7VCF4WQzk_cCni8s0lHw	S?ng Kh?e Tâm An 	Personal	Ng??i Ti?u ???ng: 5 Lo?i Trái Cây Giúp H? ???ng Huy?t An Toàn – Bác S? Khuyên ?n M?i Ngày	1	1530	3	2025-08-11T12:02:23Z	9M29S	0	2
z6aka9xtvXo	https://www.youtube.com/watch?v=z6aka9xtvXo	UCSokK8Vw8GFo_-OPHu8nVFQ	Ngôi Nhà S?c Kh?e	Personal	"S?ch Ngay M? MÁU, Kh?i H?n TI?U ???NG Nh? ?n 10 Lo?i Trái Cây T?t Cho S?c Kh?e Ng??i Cao Tu?i"	5	2230	244	2025-08-13T05:01:05Z	18M1S	0	2
7GX52apZ9ZU	https://www.youtube.com/watch?v=7GX52apZ9ZU	UCZRUrG90OcM54Sl-gkHdpFQ	Bác S? Ti?u ???ng	Personal	"5 Lo?i TRÀ T? NHIÊN “HÚT S?CH” ???NG Trong Máu, Không T?ng ???NG HUY?T, C?c T?t Cho Ng??i TI?U ???NG"	123	16300	6468	2025-08-11T11:30:08Z	24M49S	25	2
UcFRavOPs-k	https://www.youtube.com/watch?v=UcFRavOPs-k	UCO-ew2jukUacGscjB7fg4BQ	Bác S? C?a Tu?i Già	Personal	"Ng??i Cao Tu?i: Chân Y?u, C? Teo D?n? Tuy?t ??i Tránh Xa 7 Lo?i Trái Cây Này – Và 5 Lo?i Nên ?n!"	573	18500	19718	2025-08-07T11:01:01Z	36M22S	54	2
xPz9KO_QJbI	https://www.youtube.com/watch?v=xPz9KO_QJbI	UCO-ew2jukUacGscjB7fg4BQ	Bác S? C?a Tu?i Già	Personal	"Ng??i Cao Tu?i: Nên ?n Gì Tr??c Khi Ng?? 7 Món ??n Gi?n ??y Lùi Teo C?, Tê Tay, Y?u Chân Hi?u Qu?!"	776	18500	29687	2025-08-09T11:01:41Z	34M3S	50	2
593f7iH5Jxw	https://www.youtube.com/watch?v=593f7iH5Jxw	UCufmS96okVcbmOrF8CacCKg	Bác s? Hoa	Personal	Tác d?ng HA? ?U?O??NG HUYE??T cu?a BERBERIN ma? ba?n chu?a bie??t #duonghuyet #bacsihoa #shortvideo	35	29500	1409	2025-08-13T04:00:07Z	35S	2	2
9hQrOm2F8GY	https://www.youtube.com/watch?v=9hQrOm2F8GY	UCZRUrG90OcM54Sl-gkHdpFQ	Bác S? Ti?u ???ng	Personal	Ch? C?n 1 VIÊN VITAMIN M?I SÁNG – Giúp Lo?i B? H?n B?nh TI?U ???NG - ?n ??nh ???ng Huy?t C? Ngày!	642	16300	18464	2025-08-09T11:30:12Z	25M49S	123	2
h9ztHIjEvCM	https://www.youtube.com/watch?v=h9ztHIjEvCM	UCmHWb94bi1kE3HejRRfmHLg	Hi Phim	Personal	Th?ng Nhóc B? Khinh Là Ph? V?t Nào Ng? B??c Lên Sàn Ch? M?t ??m H? ?o Ván Ông Già Chi?n Th?n Vô Song	567	975000	112580	2025-08-11T04:30:26Z	1H20M28S	13	2
fBG4gA_aKlg	https://www.youtube.com/watch?v=fBG4gA_aKlg	UCO-ew2jukUacGscjB7fg4BQ	Bác S? C?a Tu?i Già	Personal	"Ng??i Cao Tu?i: 4 Món ?n Sáng Giàu Protein Giúp Chân Kh?e, C? B?p M?nh – Và 4 Món C?m B?n ??ng Vào!"	86	18500	5241	2025-08-12T04:05:21Z	37M49S	13	2
8eqEfocH83w	https://www.youtube.com/watch?v=8eqEfocH83w	UCrNzSVUgxw6mKd5oB0Ml20w	DINH D??NG 24H	Personal	?n S?a Chua Khi Nào T?t Nh?t? Th?i ?i?m Vàng Cho S?c Kh?e | DINH D??NG 24H	27	2120	12692	2025-08-12T04:02:48Z	6S	0	2
b0Dn_9mk6dI	https://www.youtube.com/watch?v=b0Dn_9mk6dI	UCkiA1vl1vHm9mSeb6RaUapw	Khanhhoa TUELINH	Personal	"M? máu t?ng, ???ng huy?t cao, ??ng ?? ""ng?m ng?m"" mà sinh chuyen #diatima #giaocolam #tuelinh"	0	6	1	2025-08-10T14:14:58Z	1M6S	0	2
3WoqklP2VCQ	https://www.youtube.com/watch?v=3WoqklP2VCQ	UCNxZuTrU6rTFsMr2VqS0xKQ	Von Hoai	Personal	"M? máu cao, ???ng huy?t t?ng – ??ng ?? ""ng?m ng?m"" mà sinh chuy?n  #diatematuelinh"	1	5	59	2025-08-11T06:13:11Z	1M3S	0	2
dJSuId1qkYM	https://www.youtube.com/watch?v=dJSuId1qkYM	UCdozy9bn7i2ZpJ-JVwgfcOw	Ti?m Bà Út	Personal	"Cây thù lù(cây t?m b?p) h? tr? r?t t?t cho nh?ng ai ?ang g?p tình tr?ng ti?u ???ng, huy?t áp cao."	34	14400	6315	2025-08-11T07:51:35Z	1M9S	0	2
SqohS7QEFsI	https://www.youtube.com/watch?v=SqohS7QEFsI	UCxbnCPKG_zuXSgsFd3ZU_iQ	Alo BacSi	Personal	?? Ng??i Ti?u ???ng Nên H?n Ch? Ngay 5 Lo?i Qu? Này!	3	9280	1304	2025-08-12T14:55:47Z	52S	0	2
VyPn6xKMtuw	https://www.youtube.com/watch?v=VyPn6xKMtuw	UCrNzSVUgxw6mKd5oB0Ml20w	DINH D??NG 24H	Personal	D?a C?i Mu?i – ?n Bao Nhiêu Là An Toàn? L?i Khuyên T? DINH D??NG 24H	40	2120	20613	2025-08-12T05:00:35Z	6S	0	2
KuUpJODU55I	https://www.youtube.com/watch?v=KuUpJODU55I	UCq9Vfxe81ZJgorDR8p6XMqw	KH?E ??P SONG HÀNH B?C GIANG	Personal	5 nhóm ng??i nên th??ng xuyên ?n bí ?? t?t cho s?c kh?e #dinhduong #chamsocsuckhoe #health #suckhoe	16	43	4767	2025-08-11T06:23:47Z	22S	0	2
Hae_rrQnCYk	https://www.youtube.com/watch?v=Hae_rrQnCYk	UCP1wTkiwnC1b6c-fT3ZrA4g	PhimZ	Personal	"Anh Nông Dân Luy?n Công V?i Viên Linh Châu L?, ??t Phá C?nh Gi?i Tung Chiêu H? Cao Th? Trên Võ ?ài"	271	658000	56277	2025-08-12T10:41:13Z	1H32M42S	4	2
pH1oI23rEIY	https://www.youtube.com/watch?v=pH1oI23rEIY	UCq9Vfxe81ZJgorDR8p6XMqw	KH?E ??P SONG HÀNH B?C GIANG	Personal	10 lo?i rau c? qu? giàu dinh d??ng giúp cho gi?m m? máu  #chamsocsuckhoe  #dinhduong #momau #phunu	5	43	1289	2025-08-12T11:57:20Z	38S	1	2
u35r5dwT_fc	https://www.youtube.com/watch?v=u35r5dwT_fc	UCrWvm9jp07uNA47l9H0TfSA	Yêu Phim	Personal	"Anh Chàng B?o V? Vô Danh X? Thân C?u M?ng N? T? Phú, Ai Ng? ???c C?u Hôn B?ng Tài S?n Ti?n T?"	1913	2920000	393044	2025-08-10T10:01:26Z	1H54M3S	40	2
Auq8NSjbdrU	https://www.youtube.com/watch?v=Auq8NSjbdrU	UCB-WykNPJRObP3c3beiBv2Q	60 70 80 s?ng kh?e	Personal	BÍ M?T 2 QU? TR?NG M?I NGÀY – THAY ??I C? TH? SAU 1 TU?N | S?C KH?E NG??I CAO TU?I	63	42500	3802	2025-08-13T01:29:00Z	43M59S	9	2
3IpTe-Du-2s	https://www.youtube.com/watch?v=3IpTe-Du-2s	UCT8GfxSPgo29OcJccgFj7eQ	S?c Kho? & Cu?c S?ng	Personal	??ng ?o Huy?t Áp N?u Còn M?c 1 Trong 10 L?i Này	117	38100	11088	2025-08-12T06:23:36Z	34M44S	25	2
onONkHq5Vec	https://www.youtube.com/watch?v=onONkHq5Vec	UCMeyp4i8uwvtVm9ad_kFTtg	S?c Kh?e Vàng 68	Personal	Bí Quy?t Gi? Gìn S?c Kh?e Toàn Di?n | S?c kh?e vàng #Ch?mSócS?cKh?e #B?oV?S?cKh?e #S?ngKh?eM?iNgày	15	39300	3855	2025-08-13T05:00:49Z	9S	0	2
Yb2FIj0gxck	https://www.youtube.com/watch?v=Yb2FIj0gxck	UCdZA5vI5CR8Njd2Y9882-PQ	 S?ng v?y mà vui Nguy?n H?nh	Personal	Chu?i sáp	4	190	883	2025-08-13T13:45:03Z	15S	0	2
MnBQ9hcIqJo	https://www.youtube.com/watch?v=MnBQ9hcIqJo	UCGQFzPF00Ttqdm3wDKVqTXg	Do Duc Ngoc	Personal	43-?ô? ca?c ba?c si?.Nhiê?t kê? gia?i thi?ch ????ng huyê?t cao do mâ?t hay th??a n?ng l???ng	152	92400	3137	2022-12-29T03:56:31Z	16M32S	15	2
qJk7NaMm428	https://www.youtube.com/watch?v=qJk7NaMm428	UCGQFzPF00Ttqdm3wDKVqTXg	Do Duc Ngoc	Personal	"Zoom Ho?i ?a?p 47  ????ng huyê?t cao không pha??i bê?nh tiê?u ????ng, câ?n tâ?p không du?ng thuô?c"	140	92400	5503	2021-06-16T18:15:18Z	11M15S	7	2
icPonF9PqGc	https://www.youtube.com/watch?v=icPonF9PqGc	UCwfJwNV2YcLmmM8VqUm2xaQ	S?ng Kho? T?ng Ngày	Personal	???ng Huy?t Cao ??ng B? Qua Video Này - Liên H? 0366.452.997	0	3	23961	2020-11-19T04:05:48Z	4M30S	0	2
BL4piMAifdE	https://www.youtube.com/watch?v=BL4piMAifdE	UCxMP3jI222jlppTz75PqJUA	Tâm An Group - DLCVN	Personal	TI?U ???NG và ???NG HUY?T CAO có gì khác nhau và GI?I PHÁP | H? Th?ng D1	44	168000	1879	2021-12-27T11:04:51Z	57M26S	4	2
XWBSzrrlBFg	https://www.youtube.com/watch?v=XWBSzrrlBFg	UCOMskN2D_vfshrGgpL-o55Q	B?NH VI?N ?A KHOA MEDLATEC	Personal	Bác s? h??ng d?n phân bi?t ti?u ???ng type 1 và ti?u ???ng type 2	29	86300	3414	2025-05-20T08:15:51Z	1M25S	0	3
s5-NeN97uuE	https://www.youtube.com/watch?v=s5-NeN97uuE	UCr8i-5AIxdiJbI0HdGdUzIA	Báo Lao ??ng	Personal	M?c b?nh ti?u ???ng type 1 hay type 2 n?ng h?n? | Báo Lao ??ng	2	984000	444	2024-12-22T10:45:05Z	53S	0	3
N-gQS8ypmMQ	https://www.youtube.com/watch?v=N-gQS8ypmMQ	UCYO8RPtaJnD2bxC8CZl1_PA	Dr Ng?c Official 	Organization	Cách Nh?n Bi?t B?nh Ti?u ???ng Tuýp 1 Và Tuýp 2 | Dr Ng?c	690	1310000	57763	2023-10-16T05:00:09Z	4M12S	107	3
Ct1uwOhbPMo	https://www.youtube.com/watch?v=Ct1uwOhbPMo	UCD09NCZlzMj4yGvGkLbuBpw	Báo S?c kh?e & ??i s?ng	Personal	S? khác nhau gi?a ?ái tháo ???ng tuýp 1 và tuýp 2 là gì? | SK?S	17	3000000	2376	2024-11-18T02:00:06Z	5M12S	0	3
w_XNzNoLPq8	https://www.youtube.com/watch?v=w_XNzNoLPq8	UClZZdvv78ltdyE9sYdcWh9Q	Bác S? Chính Mình	Personal	"CÁCH NH?N BI?T TI?U ???NG TYPE 1, TYPE 2 KHÁC NHAU NH? TH? NÀO?"	23	117000	614	2023-03-18T01:24:54Z	3M34S	2	3
Y0CrrpmlYM8	https://www.youtube.com/watch?v=Y0CrrpmlYM8	UCLXwTlUcQi4LGH5sq_fyMAg	LONG AN TV	Personal	B?nh Ti?u ???ng Type 1 | S?c Kh?e Là Vàng | LONG AN TV	2	349000	615	2018-12-10T08:08:23Z	9M9S	0	3
yB8QYIeojKM	https://www.youtube.com/watch?v=yB8QYIeojKM	UCr8i-5AIxdiJbI0HdGdUzIA	Báo Lao ??ng	Personal	D?u hi?u c?nh báo s?m c?a b?nh ti?u ???ng lo?i 1 so v?i lo?i 2 | Báo Lao ??ng	33	984000	11403	2024-07-12T08:13:54Z	42S	0	3
I4oIxQMwYsU	https://www.youtube.com/watch?v=I4oIxQMwYsU	UCpfNT4Shp-UJ8Dbzowm_YRQ	B?nh Vi?n ?a Khoa Tâm Anh	Personal	Phân bi?t ?ái tháo ???ng tuýp 1 và ?ái tháo ???ng tuýp 2#shorts	303	85500	28305	2023-02-07T13:57:19Z	57S	3	3
iHX8Gem7KyQ	https://www.youtube.com/watch?v=iHX8Gem7KyQ	UCWRwpZ0mKqbqI9O8D-r84cg	Bác S? C?a Bé	Personal	"TUY?T V?I! B?NH TI?U ???NG: D?u Hi?u, Nguyên Nhân và Cách Phòng Ng?a Hi?u Qu?"	5	15	29	2025-08-11T12:01:24Z	5M19S	1	3
HlPywUbtCdU	https://www.youtube.com/watch?v=HlPywUbtCdU	UCAgehYjUxNc7vHpf3F06mXQ	Video AloBacsi	Personal	So sánh s? nguy hi?m c?a ti?u ???ng type 1 và type 2	42	1650000	9357	2019-03-28T05:27:09Z	1M3S	3	3
zDchpft9YA0	https://www.youtube.com/watch?v=zDchpft9YA0	UCD09NCZlzMj4yGvGkLbuBpw	Báo S?c kh?e & ??i s?ng	Personal	Covid-19 Làm T?ng Nguy C? M?c B?nh ?ái Tháo ???ng Type 1 ? Tr? Em | SK?S	6	3000000	1043	2022-09-29T02:00:13Z	2M55S	0	3
UwJIOWbdr_U	https://www.youtube.com/watch?v=UwJIOWbdr_U	UCuqtKp77ZbFRUFLq05-ddkw	B?nh vi?n ?KQT Vinmec	Personal	D?u hi?u ti?u ???ng - ??ng b? qua	0	723000	382416	2022-06-21T13:00:14Z	3M49S	146	3
zKNkN08szXI	https://www.youtube.com/watch?v=zKNkN08szXI	UCNbodx_2BbN_FzbO4_4NG0g	IVIE - BÁC S? ?I	Personal	"B?nh ti?u ???ng lo?i 1: D?u hi?u, tri?u ch?ng, và ?i?u tr?"	85	3600	16455	2021-06-29T02:00:08Z	2M53S	5	3
Yga_jgXMlf4	https://www.youtube.com/watch?v=Yga_jgXMlf4	UCuqtKp77ZbFRUFLq05-ddkw	B?nh vi?n ?KQT Vinmec	Personal	Bi?n ch?ng nguy hi?m c?a b?nh ?ái tháo ???ng	0	723000	3102489	2023-06-01T13:00:33Z	4M32S	21	3
vH1lzcCyVVQ	https://www.youtube.com/watch?v=vH1lzcCyVVQ	UCnvRguki7Lg9Xix4GvtqQ5A	ihope	Personal	Ti?u ???ng tuýp 1	5	1570	778	2021-04-19T02:56:51Z	5M22S	1	3
5T7gsyxyrmc	https://www.youtube.com/watch?v=5T7gsyxyrmc	UC_ENX1bEnmdo4FOaA8buaAw	Hidichi - Mua S?m Ti?t Ki?m - Giá R? Cho M?i Nhà!	Personal	?i?u Tr? B?nh Ti?u ???ng Type 1 va? 2 – Thanh ???ng Gamosa – H? Tr? ?i?u Tr? B?nh Ti?u ???ng	0	632	680	2018-10-04T07:25:33Z	3M12S	4	3
nE9Vwf0NA0A	https://www.youtube.com/watch?v=nE9Vwf0NA0A	UCct2g5hB_fPavwUseYXG_6g	B?nh vi?n ??i h?c Y d??c TP.HCM	Personal	"?I?U TR? B?NH TI?U ???NG, CÁC PH??NG PHÁP ?I?U TR? M?I NH?T HI?N NAY"	444	191000	64584	2023-10-27T08:38:49Z	13M50S	22	3
TLYB8g66A_k	https://www.youtube.com/watch?v=TLYB8g66A_k	UCZnhEIF8a5Uv4GMPwT6KafQ	KÊNH VTC16	Personal	?i?u tr? ti?u ???ng b?ng cây ?inh l?ng? | VTC16	310	1890000	105566	2023-11-16T09:57:00Z	11M13S	26	3
CQfaZwgx8O4	https://www.youtube.com/watch?v=CQfaZwgx8O4	UCMTgeYcN03bd3Sy4JFQD3YA	Di?p Th?o ShangHai	Personal	"DI ???NG AN - Dùng cho ng??i m?c b?nh ti?u ???ng type 1, type 2 #shortvideo #trending #tieuduong"	0	899	84	2023-11-26T13:00:11Z	1M	0	3
gZhChfwmBYM	https://www.youtube.com/watch?v=gZhChfwmBYM	UCayjJ3mBmH7N0eX8Qb7kIsw	BV Hoan My Saigon	Personal	Ch? ?? ?n cho ng??i b?nh ti?u ???ng (?ái tháo ???ng) và nh?ng th?c ph?m c?n kiêng ?n | Khoa N?i ti?t	2568	128000	484450	2020-10-14T21:06:04Z	1H3M3S	165	3
_y41v5tcwMg	https://www.youtube.com/watch?v=_y41v5tcwMg	UCayjJ3mBmH7N0eX8Qb7kIsw	BV Hoan My Saigon	Personal	Ch?n ?oán và ?i?u tr? ?ái tháo ???ng type 2 (ti?u ???ng tuýp 2) | Khoa N?i ti?t	737	128000	144893	2020-05-26T21:02:05Z	57M54S	62	3
lsL2gpzrA6A	https://www.youtube.com/watch?v=lsL2gpzrA6A	UCYO8RPtaJnD2bxC8CZl1_PA	Dr Ng?c Official 	Organization	6 Cách ??o Ng??c Ti?n Ti?u ???ng Không C?n Dùng Thu?c | Dr Ng?c	2858	1310000	185469	2023-03-08T13:30:07Z	6M44S	317	3
WcI6NAymuNI	https://www.youtube.com/watch?v=WcI6NAymuNI	UCinkijG72G87sn-mtaFJTbA	KÊNH VTC14	Personal	Tr? 8 tu?i nh?p vi?n vì ti?u ???ng type 1 n?ng | VTC14	35	3430000	26766	2023-02-13T09:34:37Z	1M17S	0	3
MQWObS6pFXM	https://www.youtube.com/watch?v=MQWObS6pFXM	UCbASh_T7D9xeezVtyiKt6CA	Khanh Duong	Personal	Video 7 - ?i?u tr? ?ái tháo ???ng type 1	362	78900	32402	2023-02-24T06:19:46Z	1H53M3S	26	3
EsCDfXWgQ-w	https://www.youtube.com/watch?v=EsCDfXWgQ-w	UCkUgUwqHmGVx2jzUeaMyQdA	Minh Duc Vu Official	Organization	TI?U ???NG TÍP 1?? & TÍP 2?? ?? LO?I NÀO N?NG H?N?| BS.CK2. V? MINH ??C (PK GOLDEN CARE)	8451	237000	588763	2021-10-26T06:00:14Z	29M42S	817	3
jOHt-_0f7V0	https://www.youtube.com/watch?v=jOHt-_0f7V0	UCYO8RPtaJnD2bxC8CZl1_PA	Dr Ng?c Official 	Organization	5 ?i?u C?n Bi?t V? B?nh Ti?n Ti?u ???ng | Dr Ng?c	3557	1310000	213564	2023-03-09T06:30:08Z	12M25S	888	3
gBWYEG6fnt8	https://www.youtube.com/watch?v=gBWYEG6fnt8	UCg_uv-kUvUfTfv6KLa1dnVw	H?i Ph?i Vi?t Nam	Personal	"VILA - H??ng d?n ?i?u tr? ti?u ???ng type 1,2. L?u ý ?i?u tr? ti?u ???ng b?nh nhân lao kháng thu?c"	2	13200	120	2022-03-11T06:00:19Z	48M9S	0	3
rLRRgI8OXA8	https://www.youtube.com/watch?v=rLRRgI8OXA8	UCRdD55JrlRDzHeec3bKrH4g	VOA Ti?ng Vi?t	Personal	V?c-xin BCG có th? ??o ng??c b?nh ti?u ???ng lo?i 1	10	1760000	8844	2012-08-30T03:06:09Z	2M41S	1	3
